sgRNA	Gene	D9_rep1_SSEA5_hi	D9_rep1_SSEA5_low	D9_rep2_SSEA5_hi	D9_rep2_SSEA5_low	D9_rep3_SSEA5_hi	D9_rep3_SSEA5_low
EpiKDlib_RNF8_1585	RNF8	17.6344245306353	16.969108916593136	13.245390653526327	12.394379495830197	4.987577194288741	7.385913507491969
EpiKDlib_SSRP1_1826	SSRP1	36.62534325593486	15.837834988820259	41.39184579226977	34.527200024098406	22.087841860421563	27.081682860803888
EpiKDlib_HINFP_756	HINFP	34.590601963938475	97.2895577884673	42.219682708115165	39.83907695088278	57.00088222044275	46.777452214115804
EpiKDlib_ASF1A_109	ASF1A	69.85945102520908	306.5752344264493	85.26720233207573	262.0525950546956	106.87665416333014	332.3661078371386
EpiKDlib_VRK1_2120	VRK1	90.88511104250502	122.17758419947057	65.39911635178623	64.62783594254317	86.21383435841965	98.47884676655958
EpiKDlib_SETDB1_1687	SETDB1	80.7114045825231	480.79141930347214	108.4466359757468	332.8776207451539	93.338944635975	393.91538706623834
EpiKDlib_CHD1_352	CHD1	77.32016909586247	165.16599345483985	100.99610373313824	67.28377440593536	110.43920930210783	66.47322156742771
EpiKDlib_NAT10_1148	NAT10	42.729567131924	19.231656772138884	35.596987381352	18.591569243745298	59.85092633146488	24.619711691639896
EpiKDlib_ZNF217_2191	ZNF217	42.051320034591875	307.70650835422214	65.39911635178623	221.3282052826821	40.61312858206546	258.50697276221894
EpiKDlib_PRDM4_1427	PRDM4	162.77930335971047	131.22777562165356	223.51596727825677	155.8150565190082	168.1526025503061	132.94644313485543
EpiKDlib_TONSL_1982	TONSL	8.138965167985523	9.050191422183005	2.483510747536186	4.426564105653642	2.137533083266603	0.0
EpiKDlib_MST1_1105	MST1	54.25976778657016	57.69497031641666	59.60425794086847	72.59565133271973	62.70097044248702	46.777452214115804
EpiKDlib_ASF1B_112	ASF1B	154.64033819172494	226.2547855545751	119.20851588173694	167.32412319370766	85.50132333066412	88.63096208990362
EpiKDlib_SETD8_1681	SETD8	10.851953557314031	20.36293069991176	28.97429205458884	12.394379495830197	8.550132333066411	29.543654029967875
EpiKDlib_SMYD4_1791	SMYD4	8.138965167985523	13.575287133274507	7.450532242608559	5.31187692678437	9.975154388577481	4.923942338327979
EpiKDlib_FBRSL1_644	FBRSL1	37.30359035326698	31.675669977640517	19.040249064444094	42.49501541427496	21.37533083266603	78.78307741324767
EpiKDlib_MRGBP_1091	MRGBP	16.277930335971046	54.30114853309803	13.245390653526327	67.28377440593536	12.825198499599617	34.46759636829586
EpiKDlib_ZMYM3_2183	ZMYM3	30.521119379945713	687.8145480859084	30.62996588627963	478.06892341059336	34.913040360021185	536.7097148777498
EpiKDlib_PAF1_1278	PAF1	52.9032735919059	111.99611884951469	36.4248242971974	51.348143625582246	24.937885971443702	76.32110624408368
EpiKDlib_APOBEC3D_75	APOBEC3D	111.23252396246882	165.16599345483985	126.6590481243455	163.78287190918476	116.1392975241521	172.33798184147926
EpiKDlib_NFYB_1182	NFYB	80.7114045825231	63.351339955281034	95.20124532222047	133.68223599074	52.01330502615401	34.46759636829586
EpiKDlib_EHMT2_539	EHMT2	54.938014883902284	966.1079343180357	90.2342238271481	727.7271389694588	70.5385917477979	861.6899092073963
EpiKDlib_SMARCB1_1751	SMARCB1	36.62534325593486	96.15828386069443	62.08776868840466	83.21940518628847	52.72581605390954	147.71827014983938
EpiKDlib_TRRAP_2012	TRRAP	61.042238759891426	44.11968318314215	64.57127943594084	54.88939491010516	53.43832708166507	54.163365721607775
EpiKDlib_AURKB_162	AURKB	10.851953557314031	16.969108916593136	6.622695326763163	21.24750770713748	6.4125992497998086	7.385913507491969
EpiKDlib_EP300_568	EP300	164.13579755437473	6182.4120152787655	172.19007849584224	5940.449029787188	198.07806571603854	6659.632012588592
EpiKDlib_BRCA1_212	BRCA1	25.095142601288696	6.787643566637254	30.62996588627963	14.165005138091654	37.76308447104332	12.309855845819948
EpiKDlib_ACTR3B_13	ACTR3B	109.19778267047244	105.20847528287743	128.3147219560363	154.04443087674673	124.6894298572185	115.71264495070751
EpiKDlib_DNMT1_486	DNMT1	8.81721226531765	19.231656772138884	23.17943364367107	21.24750770713748	12.112687471844083	36.929567537459846
EpiKDlib_ELP5_559	ELP5	33.91235486660635	98.42083171624017	30.62996588627963	94.72847186098794	32.06299624899904	73.85913507491969
EpiKDlib_CBX1_277	CBX1	82.06789877718737	29.413122122094766	63.74344252009545	44.26564105653642	67.68854763677577	32.00562519913186
EpiKDlib_APOBEC3B_69	APOBEC3B	191.2656814476598	359.74510903177446	201.99220746627648	309.85948739575497	200.21559879930516	332.3661078371386
EpiKDlib_BUB1_263	BUB1	7.460718070653397	2.262547855545751	8.278369158453954	6.197189747915099	4.275066166533206	12.309855845819948
EpiKDlib_CUL3_437	CUL3	112.58901815713307	33.93821783318627	121.69202662927313	34.527200024098406	84.07630127515306	24.619711691639896
EpiKDlib_RUVBL1_1605	RUVBL1	30.521119379945713	22.625478555457512	33.94131354966121	4.426564105653642	19.950308777154962	2.4619711691639896
EpiKDlib_KDM8_965	KDM8	17.6344245306353	5.656369638864378	7.450532242608559	16.82094360148384	2.8500441110221373	24.619711691639896
EpiKDlib_PHF13_1348	PHF13	229.2475188982589	493.23543250897376	238.4170317634739	486.0367388007699	170.2901356335727	275.74077094636687
EpiKDlib_SRSF3_1817	SRSF3	109.19778267047244	42.98840925536928	39.73617196057898	43.38032823540569	76.23867996984217	34.46759636829586
EpiKDlib_OGT_1263	OGT	21.025660017295937	35.069491760959146	13.245390653526327	23.018133349398937	28.500441110221374	34.46759636829586
EpiKDlib_CBX3_282	CBX3	85.459134263848	579.2122510197123	84.43936541623033	402.8173336144814	89.06387846944179	738.5913507491969
EpiKDlib_GTF3C4_699	GTF3C4	10.173706459981904	3.393821783318627	18.2124121485987	38.95376412975205	8.550132333066411	22.157740522475905
EpiKDlib_PRDM4_1426	PRDM4	33.23410776927422	28.28184819432189	28.97429205458884	36.29782566635986	61.98845941473149	29.543654029967875
EpiKDlib_RAG2_1523	RAG2	46.79904971591676	98.42083171624017	33.113476633815814	38.95376412975205	51.30079399839847	44.31548104495181
EpiKDlib_RAD51_1509	RAD51	12.886694849310413	15.837834988820259	7.450532242608559	3.5412512845229136	7.125110277555343	14.771827014983938
EpiKDlib_ACTR6_20	ACTR6	26.45163679595295	53.169874605325155	49.670214950723725	93.84315903985721	25.650396999199234	39.391538706623834
EpiKDlib_TTK_2018	TTK	9.495459362649777	24.888026411003263	20.695922896134885	26.55938463392185	16.38775363837729	14.771827014983938
EpiKDlib_ZMYND11_2185	ZMYND11	14.921436141306794	7.918917494410129	14.073227569371722	5.31187692678437	9.975154388577481	17.23379818414793
EpiKDlib_KANSL1_877	KANSL1	58.32925037056292	70.13898352191829	65.39911635178623	98.26972314551085	44.888194748598664	68.93519273659172
EpiKDlib_GTF3C4_701	GTF3C4	57.65100327323079	203.6293069991176	72.0218116785494	234.60789759964302	66.97603660902023	160.02812599565934
EpiKDlib_MYSM1_1130	MYSM1	27.12988389328508	36.20076568873202	22.351596727825676	26.55938463392185	11.40017644408855	19.695769353311917
EpiKDlib_PRMT7_1490	PRMT7	27.12988389328508	13.575287133274507	77.81667008946717	23.018133349398937	49.875771942887404	36.929567537459846
EpiKDlib_SHPRH_1710	SHPRH	34.590601963938475	40.72586139982352	31.457802802125027	50.46283080445152	33.48801830451011	19.695769353311917
EpiKDlib_ATN1_144	ATN1	139.71890205041817	208.15440271020913	174.67358924337844	216.01632835589774	153.18987096743987	224.03937639392305
EpiKDlib_AURKB_164	AURKB	11.530200654646158	7.918917494410129	21.52375981198028	38.06845130862132	14.96273158286622	29.543654029967875
EpiKDlib_ARID4A_97	ARID4A	35.2688490612706	26.01930033877614	47.18670420318754	21.24750770713748	39.900617554309925	19.695769353311917
EpiKDlib_APEX1_58	APEX1	17.6344245306353	9.050191422183005	24.835107475361863	15.935630780353112	19.237797749399427	7.385913507491969
EpiKDlib_TAF4_1901	TAF4	82.74614587451948	285.08102979876463	55.465073361641494	312.5154258591471	52.72581605390954	347.13793485212256
EpiKDlib_CBX4_286	CBX4	16.277930335971046	3.393821783318627	19.040249064444094	15.050317959222383	22.087841860421563	7.385913507491969
EpiKDlib_MUM1_1120	MUM1	136.32766656375753	176.4787327325686	124.17553737680932	154.92974369787748	136.08960630130704	123.09855845819948
EpiKDlib_PAXIP1_1298	PAXIP1	45.44255552125251	2941.3122122094765	72.0218116785494	2179.640165623853	52.72581605390954	2944.517518320132
EpiKDlib_ZNHIT1_2213	ZNHIT1	42.729567131924	59.957518171962406	30.62996588627963	54.88939491010516	40.61312858206546	64.01125039826373
EpiKDlib_KAT5_895	KAT5	36.62534325593486	4.525095711091502	21.52375981198028	7.967815390176556	19.237797749399427	12.309855845819948
EpiKDlib_PPP2CA_1396	PPP2CA	12.208447751978285	39.59458747205065	13.245390653526327	38.95376412975205	14.96273158286622	36.929567537459846
EpiKDlib_SUV420H2_1862	SUV420H2	137.68416075842177	251.14281196557837	200.3365336345857	238.14914888416595	156.03991507846203	164.9520683339873
EpiKDlib_ELP2_550	ELP2	27.12988389328508	11.312739277728756	24.007270559516467	31.871261560706223	17.81277569388836	7.385913507491969
EpiKDlib_SMARCB1_1752	SMARCB1	36.62534325593486	20.36293069991176	38.90833504473358	28.33001027618331	18.52528672164389	0.0
EpiKDlib_BRD4_229	BRD4	109.19778267047244	279.42466015990027	76.16099625777638	164.6681847303155	126.8269629404851	265.89288626971086
EpiKDlib_EXOSC7_605	EXOSC7	26.45163679595295	42.98840925536928	25.662944391207258	29.215323097314037	9.262643360821945	59.08730805993575
EpiKDlib_NOC2L_1238	NOC2L	23.060401309292317	27.150574266549015	18.2124121485987	23.018133349398937	23.512863915932634	4.923942338327979
EpiKDlib_PRMT6_1488	PRMT6	2.0347412919963808	1.1312739277728756	2.483510747536186	0.8853128211307284	0.0	2.4619711691639896
EpiKDlib_SETDB1_1685	SETDB1	94.95459362649777	276.03083837658164	72.8496485943948	231.95195913625085	79.80123510861985	246.19711691639895
EpiKDlib_EXOSC3_593	EXOSC3	44.08606132658825	36.20076568873202	79.47234392115796	81.44877954402702	29.92546316573244	108.32673144321555
EpiKDlib_MGEA5_1065	MGEA5	23.060401309292317	48.64477889423365	24.007270559516467	26.55938463392185	22.8003528881771	22.157740522475905
EpiKDlib_KDM3B_925	KDM3B	59.685744565227175	45.250957110915024	28.97429205458884	63.74252312141245	35.62555138777672	24.619711691639896
EpiKDlib_KDM1A_911	KDM1A	14.921436141306794	2.262547855545751	12.417553737680931	3.5412512845229136	4.987577194288741	0.0
EpiKDlib_TAF3_1896	TAF3	86.13738136118012	104.07720135510456	50.49805186656912	72.59565133271973	141.0771834955958	96.0168755973956
EpiKDlib_LBR_1001	LBR	129.54519559043624	190.0540198658431	108.4466359757468	142.53536420204728	134.664584245796	145.25629898067538
EpiKDlib_UBE2D3_2032	UBE2D3	20.34741291996381	35.069491760959146	11.589716821835536	25.674071812791123	24.225374943688166	9.847884676655958
EpiKDlib_WDR82_2131	WDR82	24.41689550395657	45.250957110915024	28.146455138743445	144.30598984430873	24.225374943688166	83.70701975157564
EpiKDlib_DAXX_454	DAXX	50.19028520257739	38.46331354427777	52.98156261410531	63.74252312141245	65.55101455350916	88.63096208990362
EpiKDlib_EXOSC6_601	EXOSC6	33.23410776927422	16.969108916593136	52.98156261410531	34.527200024098406	29.212952137976906	27.081682860803888
EpiKDlib_SMARCA1_1733	SMARCA1	157.35332658105347	242.09262054339538	144.8714602729442	278.87353865617945	110.43920930210783	162.4900971648233
EpiKDlib_DDB1_459	DDB1	48.15554391058102	58.82624424418953	44.70319345565135	72.59565133271973	25.650396999199234	39.391538706623834
EpiKDlib_DPF2_505	DPF2	32.55586067194209	49.77605282200653	60.43209485671387	20.362194886006755	29.212952137976906	4.923942338327979
EpiKDlib_RPS6KA3_1590	RPS6KA3	84.78088716651587	65.61388781082678	81.95585466869414	65.5131487636739	133.95207321804045	96.0168755973956
EpiKDlib_PBRM1_1303	PBRM1	10.173706459981904	28.28184819432189	16.556738316907907	21.24750770713748	13.537709527355153	27.081682860803888
EpiKDlib_DMAP1_473	DMAP1	13.56494194664254	20.36293069991176	14.901064485217118	21.24750770713748	4.987577194288741	4.923942338327979
EpiKDlib_TEX10_1950	TEX10	2.0347412919963808	4.525095711091502	4.139184579226977	0.0	17.81277569388836	7.385913507491969
EpiKDlib_CDC6_305	CDC6	46.120802618584634	26.01930033877614	57.94858410917768	42.49501541427496	58.42590427595381	9.847884676655958
EpiKDlib_HCFC1_706	HCFC1	76.64192199853035	47.51350496646077	87.75071307961191	30.100635918444766	59.85092633146488	17.23379818414793
EpiKDlib_KAT2A_889	KAT2A	8.81721226531765	59.957518171962406	5.794858410917768	72.59565133271973	5.700088222044275	68.93519273659172
EpiKDlib_KANSL1_876	KANSL1	11.530200654646158	3.393821783318627	14.073227569371722	26.55938463392185	4.987577194288741	17.23379818414793
EpiKDlib_TAF10_1884	TAF10	2.712988389328508	9.050191422183005	24.007270559516467	16.82094360148384	5.700088222044275	4.923942338327979
EpiKDlib_PAXIP1_1297	PAXIP1	57.65100327323079	2166.3895716850566	57.120747193332285	1543.9855600519904	52.01330502615401	1775.0812129672365
EpiKDlib_TEX10_1952	TEX10	16.956177433303175	11.312739277728756	24.835107475361863	11.509066674699469	12.825198499599617	17.23379818414793
EpiKDlib_NSL1_1260	NSL1	35.947096158602726	58.82624424418953	35.596987381352	42.49501541427496	32.06299624899904	4.923942338327979
EpiKDlib_ING2_826	ING2	58.32925037056292	113.12739277728755	62.915605604250054	89.41659493420357	34.200529332265646	66.47322156742771
EpiKDlib_CXXC1_448	CXXC1	21.025660017295937	20.36293069991176	9.10620607429935	14.165005138091654	12.112687471844083	27.081682860803888
EpiKDlib_NCOR1_1169	NCOR1	121.40623042245072	65.61388781082678	90.2342238271481	43.38032823540569	131.10202910701832	34.46759636829586
EpiKDlib_ACTR5_18	ACTR5	92.9198523345014	446.85320147028585	92.71773457468429	376.25794898055955	104.73912108006354	364.3717330362705
EpiKDlib_AURKA_161	AURKA	4.0694825839927615	2.262547855545751	1.6556738316907909	2.655938463392185	9.975154388577481	0.0
EpiKDlib_RCOR3_1554	RCOR3	11.530200654646158	5.656369638864378	11.589716821835536	11.509066674699469	6.4125992497998086	12.309855845819948
EpiKDlib_RCC1_1548	RCC1	23.060401309292317	24.888026411003263	19.040249064444094	15.050317959222383	18.52528672164389	27.081682860803888
EpiKDlib_NFYB_1183	NFYB	16.956177433303175	16.969108916593136	29.802128970434236	10.62375385356874	22.8003528881771	2.4619711691639896
EpiKDlib_INO80C_844	INO80C	77.32016909586247	390.28950508164206	40.564008876424374	341.7307489564612	61.275948386975955	509.62803201694584
EpiKDlib_MLLT1_1068	MLLT1	59.685744565227175	313.36287799308656	57.120747193332285	290.3826053308789	22.8003528881771	243.73514574723498
EpiKDlib_HDAC8_739	HDAC8	28.486378087949333	38.46331354427777	24.835107475361863	64.62783594254317	17.81277569388836	66.47322156742771
EpiKDlib_HINFP_758	HINFP	3.391235486660635	0.0	8.278369158453954	7.082502569045827	3.5625551387776717	0.0
EpiKDlib_ELP6_561	ELP6	25.095142601288696	22.625478555457512	43.04751962396056	28.33001027618331	49.875771942887404	19.695769353311917
EpiKDlib_MBD6_1040	MBD6	63.755227149219934	976.2893996679917	78.64450700531256	954.3672211789252	47.7382388596208	681.9660138584251
EpiKDlib_UBE2B_2025	UBE2B	56.97275617589867	123.30885812724344	65.39911635178623	214.24570271363626	84.78881230290858	189.5717800256272
EpiKDlib_UCHL5_2058	UCHL5	44.764308423920376	444.5906536147401	37.25266121304279	288.61197968861745	44.175683720843125	489.93226266363394
EpiKDlib_CHAF1A_347	CHAF1A	28.486378087949333	18.10038284436601	41.39184579226977	36.29782566635986	29.92546316573244	17.23379818414793
EpiKDlib_KANSL3_884	KANSL3	8.138965167985523	6.787643566637254	28.146455138743445	35.41251284522914	9.975154388577481	2.4619711691639896
EpiKDlib_RNF168_1573	RNF168	16.956177433303175	42.98840925536928	27.31861822289805	28.33001027618331	33.48801830451011	24.619711691639896
EpiKDlib_ING4_832	ING4	42.729567131924	47.51350496646077	24.835107475361863	79.67815390176555	37.05057344328778	24.619711691639896
EpiKDlib_TAF5L_1906	TAF5L	103.0935587944833	389.1582311538692	147.35497102048038	358.551692557945	139.65216144008474	430.84495460369817
EpiKDlib_CDK3_321	CDK3	10.173706459981904	19.231656772138884	18.2124121485987	23.903446170529666	5.700088222044275	2.4619711691639896
EpiKDlib_TADA2A_1872	TADA2A	21.703907114628063	28.28184819432189	33.94131354966121	50.46283080445152	41.32563960982099	49.23942338327979
EpiKDlib_ZZZ3_2218	ZZZ3	35.2688490612706	9.050191422183005	25.662944391207258	40.72438977201351	54.15083810942061	22.157740522475905
EpiKDlib_CUL2_435	CUL2	42.729567131924	18.10038284436601	34.769150465506605	38.06845130862132	55.575860164931676	7.385913507491969
EpiKDlib_CBX2_278	CBX2	33.91235486660635	24.888026411003263	10.76187990599014	16.82094360148384	19.950308777154962	22.157740522475905
EpiKDlib_YEATS4_2143	YEATS4	12.208447751978285	26.01930033877614	4.967021495072372	9.738441032438013	15.675242610621755	27.081682860803888
EpiKDlib_WDR77_2127	WDR77	47.477296813248884	50.9073267497794	57.94858410917768	72.59565133271973	53.43832708166507	56.62533689077176
EpiKDlib_MLLT1_1069	MLLT1	62.39873295455568	169.69108916593134	93.54557149052968	147.84724112883166	72.6761248310645	105.86476027405155
EpiKDlib_DR1_520	DR1	51.54677939724165	78.05790101632842	53.8093995299507	55.77470773123589	77.66370202535325	86.16899092073963
EpiKDlib_ARID1A_87	ARID1A	65.11172134388418	42.98840925536928	78.64450700531256	42.49501541427496	66.97603660902023	32.00562519913186
EpiKDlib_TAF5_1903	TAF5	8.81721226531765	5.656369638864378	6.622695326763163	12.394379495830197	19.950308777154962	17.23379818414793
EpiKDlib_SCML2_1639	SCML2	124.11921881177923	201.36675914357187	127.4868850401909	168.2094360148384	128.9644960237517	162.4900971648233
EpiKDlib_CBX3_283	CBX3	61.042238759891426	477.3975975201535	43.875356539805956	347.04262588324553	79.80123510861985	571.1773112460456
EpiKDlib_PHF10_1343	PHF10	117.33674783845797	207.02312878243623	154.80550326308895	203.62194886006753	175.27771282786145	256.0450015930549
EpiKDlib_SF3B3_1697	SF3B3	25.773389698620825	30.544396049867643	33.94131354966121	30.985948739575495	41.32563960982099	44.31548104495181
EpiKDlib_PRMT1_1479	PRMT1	31.877613574609967	47.51350496646077	37.25266121304279	25.674071812791123	46.31321680410973	76.32110624408368
EpiKDlib_CDYL_334	CDYL	12.886694849310413	5.656369638864378	24.007270559516467	28.33001027618331	11.40017644408855	9.847884676655958
EpiKDlib_SSRP1_1827	SSRP1	35.947096158602726	42.98840925536928	28.97429205458884	27.44469745505258	52.01330502615401	46.777452214115804
EpiKDlib_RCC1_1547	RCC1	54.938014883902284	23.756752483230386	74.50532242608558	76.13690261724264	72.6761248310645	61.54927922909974
EpiKDlib_PRMT7_1491	PRMT7	40.69482583992762	29.413122122094766	52.15372569825991	82.33409236515774	39.900617554309925	29.543654029967875
EpiKDlib_SP1_1796	SP1	15.59968323863892	21.49420462768464	27.31861822289805	25.674071812791123	27.787930082465838	19.695769353311917
EpiKDlib_PELP1_1329	PELP1	9.495459362649777	4.525095711091502	13.245390653526327	21.24750770713748	11.40017644408855	14.771827014983938
EpiKDlib_TFDP1_1955	TFDP1	4.747729681324889	12.444013205501632	5.794858410917768	2.655938463392185	1.4250220555110686	4.923942338327979
EpiKDlib_PRMT1_1478	PRMT1	29.16462518528146	7.918917494410129	40.564008876424374	36.29782566635986	34.200529332265646	39.391538706623834
EpiKDlib_POGZ_1385	POGZ	96.31108782116203	30.544396049867643	78.64450700531256	42.49501541427496	110.43920930210783	39.391538706623834
EpiKDlib_EXOSC8_606	EXOSC8	19.669165822631683	70.13898352191829	24.007270559516467	64.62783594254317	14.96273158286622	49.23942338327979
EpiKDlib_SAP18_1619	SAP18	34.590601963938475	44.11968318314215	45.53103037149675	39.83907695088278	47.7382388596208	19.695769353311917
EpiKDlib_SUPT16H_1837	SUPT16H	43.407814229256125	39.59458747205065	62.915605604250054	81.44877954402702	32.77550727675458	49.23942338327979
EpiKDlib_BARD1_184	BARD1	6.78247097332127	2.262547855545751	33.113476633815814	20.362194886006755	34.913040360021185	34.46759636829586
EpiKDlib_TAF3_1898	TAF3	14.921436141306794	38.46331354427777	13.245390653526327	35.41251284522914	13.537709527355153	51.70139455244378
EpiKDlib_ELP3_552	ELP3	12.886694849310413	24.888026411003263	24.007270559516467	28.33001027618331	19.950308777154962	44.31548104495181
EpiKDlib_BUB1_261	BUB1	14.243189043974667	14.706561061047383	12.417553737680931	10.62375385356874	9.975154388577481	17.23379818414793
EpiKDlib_SUZ12_1864	SUZ12	52.225026494573775	460.42848860356037	40.564008876424374	586.9624004096729	38.47559549879885	470.23649331032203
EpiKDlib_YEATS4_2142	YEATS4	44.08606132658825	16.969108916593136	37.25266121304279	48.692205162190064	49.163260915131865	27.081682860803888
EpiKDlib_CHEK1_382	CHEK1	19.669165822631683	29.413122122094766	24.007270559516467	30.985948739575495	42.03815063757653	41.85350987578782
EpiKDlib_ASH1L_114	ASH1L	28.486378087949333	35.069491760959146	35.596987381352	34.527200024098406	54.863349137176144	32.00562519913186
EpiKDlib_CENPC_344	CENPC	23.738648406624442	27.150574266549015	12.417553737680931	29.215323097314037	12.825198499599617	7.385913507491969
EpiKDlib_IKBKAP_814	IKBKAP	22.382154211960188	18.10038284436601	26.490781307052654	43.38032823540569	6.4125992497998086	4.923942338327979
EpiKDlib_YEATS4_2144	YEATS4	19.669165822631683	6.787643566637254	14.901064485217118	16.82094360148384	17.81277569388836	22.157740522475905
EpiKDlib_BRMS1_245	BRMS1	104.45005298914755	57.69497031641666	138.24876494618104	151.38849241335456	103.31409902455248	66.47322156742771
EpiKDlib_DPY30_517	DPY30	21.025660017295937	83.71427065519279	22.351596727825676	51.348143625582246	27.075419054710306	34.46759636829586
EpiKDlib_SUPT16H_1835	SUPT16H	13.56494194664254	30.544396049867643	33.113476633815814	30.985948739575495	10.687665416333015	14.771827014983938
EpiKDlib_CTCF_423	CTCF	44.764308423920376	12.444013205501632	42.219682708115165	28.33001027618331	72.6761248310645	22.157740522475905
EpiKDlib_CBX7_295	CBX7	82.74614587451948	26.01930033877614	71.193974762704	30.100635918444766	68.40105866453129	12.309855845819948
EpiKDlib_VPS72_2115	VPS72	16.956177433303175	28.28184819432189	25.662944391207258	14.165005138091654	37.76308447104332	12.309855845819948
EpiKDlib_SENP1_1646	SENP1	15.59968323863892	16.969108916593136	29.802128970434236	59.3159590157588	43.46317269308759	96.0168755973956
EpiKDlib_SP1_1798	SP1	38.660084547931234	942.3511818348054	30.62996588627963	666.6405543114384	49.163260915131865	627.8026481368173
EpiKDlib_MEAF6_1054	MEAF6	6.104223875989143	3.393821783318627	14.073227569371722	14.165005138091654	14.96273158286622	14.771827014983938
EpiKDlib_EXOSC9_610	EXOSC9	73.92893360920183	117.65248848837906	68.71046401516782	85.87534364968066	69.11356969228683	160.02812599565934
EpiKDlib_NIPBL_1190	NIPBL	9.495459362649777	72.40153137746404	10.76187990599014	36.29782566635986	9.975154388577481	64.01125039826373
EpiKDlib_USP7_2108	USP7	54.938014883902284	32.80694390541339	52.15372569825991	40.72438977201351	57.71339324819828	24.619711691639896
EpiKDlib_WDR5_2125	WDR5	13.56494194664254	5.656369638864378	15.728901401062513	15.935630780353112	7.837621305310877	0.0
EpiKDlib_KDM1B_914	KDM1B	7.460718070653397	14.706561061047383	14.901064485217118	13.279692316960926	11.40017644408855	9.847884676655958
EpiKDlib_ELP6_562	ELP6	27.12988389328508	19.231656772138884	41.39184579226977	23.903446170529666	4.987577194288741	22.157740522475905
EpiKDlib_DNTTIP2_498	DNTTIP2	30.521119379945713	40.72586139982352	20.695922896134885	31.871261560706223	26.36290802695477	24.619711691639896
EpiKDlib_EXOSC3_592	EXOSC3	31.19936647727784	78.05790101632842	24.835107475361863	51.348143625582246	24.225374943688166	22.157740522475905
EpiKDlib_ACTB_6	ACTB	25.095142601288696	358.61383510400157	38.08049812888819	319.597928428193	31.35048522124351	472.698464479486
EpiKDlib_PHF20_1362	PHF20	10.851953557314031	287.3435776543104	19.040249064444094	262.93790787582634	14.250220555110687	251.12105925472693
EpiKDlib_PRMT7_1489	PRMT7	23.060401309292317	21.49420462768464	49.670214950723725	28.33001027618331	17.100264666132823	22.157740522475905
EpiKDlib_PARP1_1288	PARP1	36.62534325593486	29.413122122094766	28.97429205458884	17.70625642261457	19.950308777154962	51.70139455244378
EpiKDlib_UBE2T_2044	UBE2T	18.31267162796743	19.231656772138884	14.901064485217118	21.24750770713748	25.650396999199234	32.00562519913186
EpiKDlib_KAT14_885	KAT14	49.51203810524527	37.33203961650489	55.465073361641494	63.74252312141245	54.15083810942061	86.16899092073963
EpiKDlib_MPHOSPH8_1087	MPHOSPH8	61.042238759891426	107.47102313842318	45.53103037149675	117.74660521038687	69.11356969228683	105.86476027405155
EpiKDlib_PCNA_1321	PCNA	15.59968323863892	1.1312739277728756	9.934042990144745	1.7706256422614568	14.96273158286622	2.4619711691639896
EpiKDlib_DPY30_516	DPY30	10.173706459981904	3.393821783318627	17.384575232753303	5.31187692678437	17.81277569388836	14.771827014983938
EpiKDlib_CBX3_281	CBX3	59.685744565227175	478.5288714479264	62.915605604250054	393.0788925820434	65.55101455350916	364.3717330362705
EpiKDlib_RNF40_1584	RNF40	10.851953557314031	39.59458747205065	14.901064485217118	38.06845130862132	10.687665416333015	17.23379818414793
EpiKDlib_MYBBP1A_1123	MYBBP1A	8.138965167985523	27.150574266549015	14.901064485217118	19.476882064876026	8.550132333066411	27.081682860803888
EpiKDlib_AEBP2_29	AEBP2	17.6344245306353	47.51350496646077	17.384575232753303	77.02221543837337	19.237797749399427	59.08730805993575
EpiKDlib_PRPF31_1500	PRPF31	2.712988389328508	1.1312739277728756	8.278369158453954	0.0	8.550132333066411	14.771827014983938
EpiKDlib_SETD8_1682	SETD8	8.138965167985523	12.444013205501632	19.040249064444094	23.903446170529666	11.40017644408855	14.771827014983938
EpiKDlib_EXOSC7_604	EXOSC7	4.747729681324889	19.231656772138884	19.86808598028949	10.62375385356874	10.687665416333015	12.309855845819948
EpiKDlib_USP36_2095	USP36	13.56494194664254	16.969108916593136	22.351596727825676	37.183138487490595	14.96273158286622	34.46759636829586
EpiKDlib_TADA2A_1873	TADA2A	16.277930335971046	20.36293069991176	10.76187990599014	10.62375385356874	18.52528672164389	14.771827014983938
EpiKDlib_RNF20_1579	RNF20	51.54677939724165	35.069491760959146	71.193974762704	104.46691289342596	53.43832708166507	61.54927922909974
EpiKDlib_EXOSC6_600	EXOSC6	46.79904971591676	32.80694390541339	57.94858410917768	76.13690261724264	63.41348147024255	41.85350987578782
EpiKDlib_PRKDC_1475	PRKDC	18.990918725299554	57.69497031641666	36.4248242971974	47.80689234105933	32.06299624899904	39.391538706623834
EpiKDlib_PPP4C_1399	PPP4C	21.025660017295937	26.01930033877614	24.007270559516467	45.15095387766715	31.35048522124351	36.929567537459846
EpiKDlib_UBR5_2054	UBR5	24.41689550395657	1195.7565416559296	39.73617196057898	1097.7878982021032	29.92546316573244	1105.4250549546314
EpiKDlib_NFRKB_1180	NFRKB	29.16462518528146	71.27025744969116	18.2124121485987	66.39846158480464	17.81277569388836	49.23942338327979
EpiKDlib_RBBP5_1537	RBBP5	40.69482583992762	57.69497031641666	27.31861822289805	24.788758991660394	60.563437359220416	24.619711691639896
EpiKDlib_EHMT2_538	EHMT2	44.764308423920376	884.6562115183888	41.39184579226977	660.4433645635233	48.45074988737633	519.4759166936018
